Date,Close
"Dec 04, 2019",1.01
"Dec 03, 2019",1.00
"Dec 02, 2019",1.00
"Dec 01, 2019",1.00
"Nov 30, 2019",1.00
"Nov 29, 2019",1.00
"Nov 28, 2019",1.00
"Nov 27, 2019",1.01
"Nov 26, 2019",1.01
"Nov 25, 2019",1.00
"Nov 24, 2019",1.02
"Nov 23, 2019",1.01
"Nov 22, 2019",1.00
"Nov 21, 2019",1.00
"Nov 20, 2019",1.01
"Nov 19, 2019",1.01
"Nov 18, 2019",1.01
"Nov 17, 2019",1.01
"Nov 16, 2019",1.01
"Nov 15, 2019",1.00
"Nov 14, 2019",1.01
"Nov 13, 2019",1.00
"Nov 12, 2019",1.00
"Nov 11, 2019",1.00
"Nov 10, 2019",1.00
"Nov 09, 2019",1.00
"Nov 08, 2019",1.00
"Nov 07, 2019",1.01
"Nov 06, 2019",1.00
"Nov 05, 2019",1.00
"Nov 04, 2019",1.00
"Nov 03, 2019",1.00
"Nov 02, 2019",1.00
"Nov 01, 2019",1.00
"Oct 31, 2019",1.01
"Oct 30, 2019",1.01
"Oct 29, 2019",1.00
"Oct 28, 2019",1.00
"Oct 27, 2019",1.00
"Oct 26, 2019",1.00
"Oct 25, 2019",1.00
"Oct 24, 2019",1.01
"Oct 23, 2019",1.00
"Oct 22, 2019",1.00
"Oct 21, 2019",1.00
"Oct 20, 2019",1.00
"Oct 19, 2019",1.01
"Oct 18, 2019",1.00
"Oct 17, 2019",1.00
"Oct 16, 2019",1.01
"Oct 15, 2019",1.00
"Oct 14, 2019",1.00
"Oct 13, 2019",1.00
"Oct 12, 2019",1.00
"Oct 11, 2019",1.01
"Oct 10, 2019",1.00
"Oct 09, 2019",1.01
"Oct 08, 2019",1.01
"Oct 07, 2019",1.01
"Oct 06, 2019",1.01
"Oct 05, 2019",1.00
"Oct 04, 2019",1.01
"Oct 03, 2019",1.00
"Oct 02, 2019",1.00
"Oct 01, 2019",1.01
"Sep 30, 2019",1.00
"Sep 29, 2019",1.01
"Sep 28, 2019",1.00
"Sep 27, 2019",1.01
"Sep 26, 2019",1.00
"Sep 25, 2019",1.01
"Sep 24, 2019",1.01
"Sep 23, 2019",1.00
"Sep 22, 2019",1.00
"Sep 21, 2019",1.00
"Sep 20, 2019",1.00
"Sep 19, 2019",1.00
"Sep 18, 2019",1.00
"Sep 17, 2019",1.00
"Sep 16, 2019",1.00
"Sep 15, 2019",1.00
"Sep 14, 2019",1.00
"Sep 13, 2019",1.00
"Sep 12, 2019",1.00
"Sep 11, 2019",1.00
"Sep 10, 2019",0.999806
"Sep 09, 2019",1.00
"Sep 08, 2019",1.01
"Sep 07, 2019",1.01
"Sep 06, 2019",1.00
"Sep 05, 2019",1.00
"Sep 04, 2019",1.00
"Sep 03, 2019",1.00
"Sep 02, 2019",1.00
"Sep 01, 2019",1.00
"Aug 31, 2019",1.00
"Aug 30, 2019",1.00
"Aug 29, 2019",1.00
"Aug 28, 2019",0.996918
"Aug 27, 2019",0.999137
"Aug 26, 2019",1.00
"Aug 25, 2019",0.999559
"Aug 24, 2019",1.00
"Aug 23, 2019",1.00
"Aug 22, 2019",1.00
"Aug 21, 2019",0.994472
"Aug 20, 2019",1.00
"Aug 19, 2019",1.00
"Aug 18, 2019",1.00
"Aug 17, 2019",1.00
"Aug 16, 2019",1.00
"Aug 15, 2019",1.00
"Aug 14, 2019",0.993267
"Aug 13, 2019",0.996607
"Aug 12, 2019",0.998427
"Aug 11, 2019",0.997650
"Aug 10, 2019",0.999664
"Aug 09, 2019",0.998742
"Aug 08, 2019",0.997454
"Aug 07, 2019",1.00
"Aug 06, 2019",0.998211
"Aug 05, 2019",1.01
"Aug 04, 2019",1.01
"Aug 03, 2019",1.00
"Aug 02, 2019",1.00
"Aug 01, 2019",1.01
"Jul 31, 2019",1.00
"Jul 30, 2019",1.00
"Jul 29, 2019",1.00
"Jul 28, 2019",1.00
"Jul 27, 2019",0.998904
"Jul 26, 2019",1.00
"Jul 25, 2019",1.00
"Jul 24, 2019",1.00
"Jul 23, 2019",0.997631
"Jul 22, 2019",1.00
"Jul 21, 2019",1.00
"Jul 20, 2019",1.01
"Jul 19, 2019",1.00
"Jul 18, 2019",1.01
"Jul 17, 2019",1.01
"Jul 16, 2019",0.995924
"Jul 15, 2019",1.01
"Jul 14, 2019",0.999995
"Jul 13, 2019",0.998694
"Jul 12, 2019",1.01
"Jul 11, 2019",0.996514
"Jul 10, 2019",0.999782
"Jul 09, 2019",1.00
"Jul 08, 2019",1.00
"Jul 07, 2019",1.00
"Jul 06, 2019",0.997410
"Jul 05, 2019",1.00
"Jul 04, 2019",0.999929
"Jul 03, 2019",1.01
"Jul 02, 2019",1.00
"Jul 01, 2019",0.996052
"Jun 30, 2019",0.992487
"Jun 29, 2019",0.998604
"Jun 28, 2019",1.00
"Jun 27, 2019",0.985739
"Jun 26, 2019",0.991819
"Jun 25, 2019",0.999333
"Jun 24, 2019",0.997842
"Jun 23, 2019",0.996691
"Jun 22, 2019",0.995817
"Jun 21, 2019",1.00
"Jun 20, 2019",1.00
"Jun 19, 2019",1.00
"Jun 18, 2019",0.999952
"Jun 17, 2019",1.00
"Jun 16, 2019",1.00
"Jun 15, 2019",1.01
"Jun 14, 2019",1.01
"Jun 13, 2019",1.00
"Jun 12, 2019",1.00
"Jun 11, 2019",1.01
"Jun 10, 2019",1.01
"Jun 09, 2019",1.00
"Jun 08, 2019",1.00
"Jun 07, 2019",1.01
"Jun 06, 2019",1.00
"Jun 05, 2019",1.01
"Jun 04, 2019",0.995063
"Jun 03, 2019",0.999562
"Jun 02, 2019",1.00
"Jun 01, 2019",1.00
"May 31, 2019",1.00
"May 30, 2019",1.00
"May 29, 2019",1.00
"May 28, 2019",1.00
"May 27, 2019",1.00
"May 26, 2019",1.01
"May 25, 2019",1.00
"May 24, 2019",1.00
"May 23, 2019",1.00
"May 22, 2019",1.00
"May 21, 2019",1.01
"May 20, 2019",1.00
"May 19, 2019",1.01
"May 18, 2019",0.996640
"May 17, 2019",0.996773
"May 16, 2019",0.999040
"May 15, 2019",1.00
"May 14, 2019",1.00
"May 13, 2019",1.01
"May 12, 2019",0.995634
"May 11, 2019",1.00
"May 10, 2019",1.00
"May 09, 2019",0.999281
"May 08, 2019",1.00
"May 07, 2019",0.998015
"May 06, 2019",0.999546
"May 05, 2019",1.00
"May 04, 2019",1.00
"May 03, 2019",1.00
"May 02, 2019",1.00
"May 01, 2019",1.00
"Apr 30, 2019",1.01
"Apr 29, 2019",1.00
"Apr 28, 2019",0.993873
"Apr 27, 2019",0.994751
"Apr 26, 2019",0.991103
"Apr 25, 2019",0.992808
"Apr 24, 2019",1.01
"Apr 23, 2019",1.01
"Apr 22, 2019",1.01
"Apr 21, 2019",1.01
"Apr 20, 2019",1.01
"Apr 19, 2019",1.01
"Apr 18, 2019",1.00
"Apr 17, 2019",1.01
"Apr 16, 2019",1.01
