Date,Close
"Aug 10, 2019",85.42
"Aug 09, 2019",84.44
"Aug 08, 2019",90.03
"Aug 07, 2019",90.91
"Aug 06, 2019",93.07
"Aug 05, 2019",96.83
"Aug 04, 2019",93.20
"Aug 03, 2019",94.58
"Aug 02, 2019",94.94
"Aug 01, 2019",99.18
"Jul 31, 2019",98.51
"Jul 30, 2019",90.57
"Jul 29, 2019",90.43
"Jul 28, 2019",89.77
"Jul 27, 2019",88.89
"Jul 26, 2019",94.31
"Jul 25, 2019",93.45
"Jul 24, 2019",94.31
"Jul 23, 2019",90.62
"Jul 22, 2019",95.42
"Jul 21, 2019",99.63
"Jul 20, 2019",100.61
"Jul 19, 2019",98.40
"Jul 18, 2019",101.09
"Jul 17, 2019",89.81
"Jul 16, 2019",79.50
"Jul 15, 2019",90.92
"Jul 14, 2019",89.77
"Jul 13, 2019",101.02
"Jul 12, 2019",105.30
"Jul 11, 2019",102.64
"Jul 10, 2019",108.50
"Jul 09, 2019",119.43
"Jul 08, 2019",123.29
"Jul 07, 2019",120.32
"Jul 06, 2019",117.82
"Jul 05, 2019",118.35
"Jul 04, 2019",119.98
"Jul 03, 2019",122.56
"Jul 02, 2019",119.24
"Jul 01, 2019",122.58
"Jun 30, 2019",122.25
"Jun 29, 2019",133.66
"Jun 28, 2019",120.15
"Jun 27, 2019",114.40
"Jun 26, 2019",131.27
"Jun 25, 2019",136.49
"Jun 24, 2019",135.53
"Jun 23, 2019",136.88
"Jun 22, 2019",141.90
"Jun 21, 2019",138.88
"Jun 20, 2019",135.48
"Jun 19, 2019",136.60
"Jun 18, 2019",135.16
"Jun 17, 2019",134.44
"Jun 16, 2019",137.12
"Jun 15, 2019",138.13
"Jun 14, 2019",133.05
"Jun 13, 2019",131.35
"Jun 12, 2019",135.65
"Jun 11, 2019",136.03
"Jun 10, 2019",129.07
"Jun 09, 2019",115.13
"Jun 08, 2019",118.55
"Jun 07, 2019",117.37
"Jun 06, 2019",111.11
"Jun 05, 2019",103.85
"Jun 04, 2019",102.09
"Jun 03, 2019",107.47
"Jun 02, 2019",114.70
"Jun 01, 2019",112.62
"May 31, 2019",114.54
"May 30, 2019",108.80
"May 29, 2019",115.08
"May 28, 2019",114.93
"May 27, 2019",118.03
"May 26, 2019",111.42
"May 25, 2019",102.67
"May 24, 2019",99.90
"May 23, 2019",89.18
"May 22, 2019",88.21
"May 21, 2019",91.51
"May 20, 2019",91.49
"May 19, 2019",95.32
"May 18, 2019",86.70
"May 17, 2019",89.00
"May 16, 2019",95.59
"May 15, 2019",101.74
"May 14, 2019",91.62
"May 13, 2019",88.06
"May 12, 2019",84.57
"May 11, 2019",89.22
"May 10, 2019",77.17
"May 09, 2019",74.18
"May 08, 2019",74.62
"May 07, 2019",74.69
"May 06, 2019",74.98
"May 05, 2019",75.98
"May 04, 2019",78.06
"May 03, 2019",79.33
"May 02, 2019",73.78
"May 01, 2019",73.66
"Apr 30, 2019",74.28
"Apr 29, 2019",67.96
"Apr 28, 2019",69.73
"Apr 27, 2019",72.12
"Apr 26, 2019",73.12
"Apr 25, 2019",71.25
"Apr 24, 2019",73.31
"Apr 23, 2019",74.85
"Apr 22, 2019",76.95
"Apr 21, 2019",77.33
"Apr 20, 2019",81.51
"Apr 19, 2019",82.57
"Apr 18, 2019",82.07
"Apr 17, 2019",79.33
"Apr 16, 2019",81.35
"Apr 15, 2019",79.05
"Apr 14, 2019",82.94
"Apr 13, 2019",78.22
"Apr 12, 2019",78.96
"Apr 11, 2019",79.68
"Apr 10, 2019",88.38
"Apr 09, 2019",86.79
"Apr 08, 2019",89.49
"Apr 07, 2019",92.31
"Apr 06, 2019",92.57
"Apr 05, 2019",88.68
"Apr 04, 2019",84.98
"Apr 03, 2019",84.92
"Apr 02, 2019",76.19
"Apr 01, 2019",60.68
"Mar 31, 2019",60.76
"Mar 30, 2019",60.62
"Mar 29, 2019",61.30
"Mar 28, 2019",61.17
"Mar 27, 2019",62.25
"Mar 26, 2019",59.34
"Mar 25, 2019",59.50
"Mar 24, 2019",60.22
"Mar 23, 2019",61.35
"Mar 22, 2019",59.82
"Mar 21, 2019",59.38
"Mar 20, 2019",60.85
"Mar 19, 2019",60.62
"Mar 18, 2019",60.26
"Mar 17, 2019",61.24
"Mar 16, 2019",61.84
"Mar 15, 2019",58.99
"Mar 14, 2019",56.58
"Mar 13, 2019",55.93
"Mar 12, 2019",57.00
"Mar 11, 2019",55.42
"Mar 10, 2019",57.18
"Mar 09, 2019",58.09
"Mar 08, 2019",56.10
"Mar 07, 2019",57.19
"Mar 06, 2019",55.78
"Mar 05, 2019",53.13
"Mar 04, 2019",46.43
"Mar 03, 2019",48.38
"Mar 02, 2019",49.02
"Mar 01, 2019",47.49
"Feb 28, 2019",46.24
"Feb 27, 2019",45.58
"Feb 26, 2019",45.49
"Feb 25, 2019",46.21
"Feb 24, 2019",44.68
"Feb 23, 2019",51.68
"Feb 22, 2019",49.81
"Feb 21, 2019",49.15
"Feb 20, 2019",51.79
"Feb 19, 2019",47.86
"Feb 18, 2019",48.04
"Feb 17, 2019",43.93
"Feb 16, 2019",43.59
"Feb 15, 2019",42.70
"Feb 14, 2019",41.64
"Feb 13, 2019",42.00
"Feb 12, 2019",43.93
"Feb 11, 2019",43.18
"Feb 10, 2019",46.83
"Feb 09, 2019",44.79
"Feb 08, 2019",43.46
"Feb 07, 2019",33.22
"Feb 06, 2019",32.93
"Feb 05, 2019",34.26
"Feb 04, 2019",34.11
"Feb 03, 2019",33.44
"Feb 02, 2019",34.39
"Feb 01, 2019",32.83
"Jan 31, 2019",31.65
"Jan 30, 2019",31.93
"Jan 29, 2019",31.10
"Jan 28, 2019",31.20
"Jan 27, 2019",32.59
"Jan 26, 2019",33.15
"Jan 25, 2019",32.98
"Jan 24, 2019",32.78
"Jan 23, 2019",32.00
"Jan 22, 2019",31.68
"Jan 21, 2019",31.21
"Jan 20, 2019",31.18
"Jan 19, 2019",32.55
"Jan 18, 2019",31.31
"Jan 17, 2019",31.89
"Jan 16, 2019",31.82
"Jan 15, 2019",31.51
"Jan 14, 2019",32.36
"Jan 13, 2019",30.33
"Jan 12, 2019",32.38
"Jan 11, 2019",32.33
"Jan 10, 2019",33.87
"Jan 09, 2019",38.99
"Jan 08, 2019",39.48
"Jan 07, 2019",37.81
"Jan 06, 2019",39.30
"Jan 05, 2019",34.94
"Jan 04, 2019",32.40
"Jan 03, 2019",32.03
"Jan 02, 2019",33.43
"Jan 01, 2019",31.98
"Dec 31, 2018",30.47
"Dec 30, 2018",31.98
"Dec 29, 2018",31.57
"Dec 28, 2018",32.51
"Dec 27, 2018",28.29
"Dec 26, 2018",30.99
"Dec 25, 2018",31.13
"Dec 24, 2018",33.20
"Dec 23, 2018",33.46
"Dec 22, 2018",31.86
"Dec 21, 2018",30.80
"Dec 20, 2018",32.82
"Dec 19, 2018",29.68
"Dec 18, 2018",30.14
"Dec 17, 2018",29.27
"Dec 16, 2018",25.60
"Dec 15, 2018",23.78
"Dec 14, 2018",23.46
"Dec 13, 2018",23.67
"Dec 12, 2018",24.49
"Dec 11, 2018",23.80
"Dec 10, 2018",24.62
"Dec 09, 2018",25.95
"Dec 08, 2018",24.86
"Dec 07, 2018",25.27
"Dec 06, 2018",26.94
"Dec 05, 2018",29.30
"Dec 04, 2018",31.19
"Dec 03, 2018",31.07
"Dec 02, 2018",33.71
"Dec 01, 2018",34.34
"Nov 30, 2018",32.06
"Nov 29, 2018",33.80
"Nov 28, 2018",34.63
"Nov 27, 2018",31.07
"Nov 26, 2018",29.41
"Nov 25, 2018",30.89
"Nov 24, 2018",29.22
"Nov 23, 2018",32.16
"Nov 22, 2018",32.20
"Nov 21, 2018",34.67
"Nov 20, 2018",33.04
"Nov 19, 2018",36.64
"Nov 18, 2018",42.33
"Nov 17, 2018",41.93
"Nov 16, 2018",42.46
"Nov 15, 2018",43.95
"Nov 14, 2018",43.61
"Nov 13, 2018",49.70
"Nov 12, 2018",50.65
"Nov 11, 2018",51.36
"Nov 10, 2018",52.40
"Nov 09, 2018",51.90
"Nov 08, 2018",52.37
"Nov 07, 2018",54.19
"Nov 06, 2018",55.95
"Nov 05, 2018",53.55
"Nov 04, 2018",53.61
"Nov 03, 2018",50.97
"Nov 02, 2018",51.33
"Nov 01, 2018",50.27
"Oct 31, 2018",49.44
"Oct 30, 2018",49.24
"Oct 29, 2018",49.07
"Oct 28, 2018",51.94
"Oct 27, 2018",51.93
"Oct 26, 2018",52.10
"Oct 25, 2018",52.23
"Oct 24, 2018",52.52
"Oct 23, 2018",52.54
"Oct 22, 2018",52.20
"Oct 21, 2018",52.92
"Oct 20, 2018",53.36
"Oct 19, 2018",53.02
"Oct 18, 2018",52.53
"Oct 17, 2018",53.67
"Oct 16, 2018",54.07
"Oct 15, 2018",54.88
"Oct 14, 2018",52.19
"Oct 13, 2018",53.45
"Oct 12, 2018",53.55
"Oct 11, 2018",51.23
"Oct 10, 2018",57.98
"Oct 09, 2018",58.71
"Oct 08, 2018",59.41
"Oct 07, 2018",58.16
"Oct 06, 2018",57.84
"Oct 05, 2018",58.77
"Oct 04, 2018",58.28
"Oct 03, 2018",57.48
"Oct 02, 2018",59.71
"Oct 01, 2018",60.21
"Sep 30, 2018",61.14
"Sep 29, 2018",61.61
"Sep 28, 2018",61.90
"Sep 27, 2018",62.98
"Sep 26, 2018",57.40
"Sep 25, 2018",57.54
"Sep 24, 2018",57.97
"Sep 23, 2018",61.37
"Sep 22, 2018",60.44
"Sep 21, 2018",60.72
"Sep 20, 2018",56.63
"Sep 19, 2018",54.33
"Sep 18, 2018",54.10
"Sep 17, 2018",52.54
"Sep 16, 2018",56.97
"Sep 15, 2018",56.71
"Sep 14, 2018",56.58
"Sep 13, 2018",54.54
"Sep 12, 2018",51.66
"Sep 11, 2018",52.37
"Sep 10, 2018",54.60
"Sep 09, 2018",54.92
"Sep 08, 2018",53.24
"Sep 07, 2018",56.20
"Sep 06, 2018",57.49
"Sep 05, 2018",58.44
"Sep 04, 2018",67.71
"Sep 03, 2018",65.37
"Sep 02, 2018",65.65
"Sep 01, 2018",65.95
"Aug 31, 2018",61.93
"Aug 30, 2018",60.32
"Aug 29, 2018",61.77
"Aug 28, 2018",63.02
"Aug 27, 2018",60.25
"Aug 26, 2018",57.33
"Aug 25, 2018",57.91
"Aug 24, 2018",57.93
"Aug 23, 2018",57.54
"Aug 22, 2018",55.32
"Aug 21, 2018",56.35
"Aug 20, 2018",54.00
"Aug 19, 2018",57.94
"Aug 18, 2018",57.28
"Aug 17, 2018",61.51
"Aug 16, 2018",55.36
"Aug 15, 2018",54.50
"Aug 14, 2018",54.56
"Aug 13, 2018",56.85
"Aug 12, 2018",59.33
"Aug 11, 2018",58.36
"Aug 10, 2018",59.39
"Aug 09, 2018",63.98
"Aug 08, 2018",62.49
"Aug 07, 2018",68.17
"Aug 06, 2018",73.89
"Aug 05, 2018",74.59
"Aug 04, 2018",73.20
"Aug 03, 2018",77.54
"Aug 02, 2018",76.14
"Aug 01, 2018",77.86
"Jul 31, 2018",79.70
"Jul 30, 2018",82.85
"Jul 29, 2018",84.08
"Jul 28, 2018",83.62
"Jul 27, 2018",84.46
"Jul 26, 2018",84.03
"Jul 25, 2018",86.28
"Jul 24, 2018",89.29
"Jul 23, 2018",82.43
"Jul 22, 2018",83.16
"Jul 21, 2018",84.46
"Jul 20, 2018",82.75
"Jul 19, 2018",86.67
"Jul 18, 2018",86.96
"Jul 17, 2018",89.81
"Jul 16, 2018",84.60
"Jul 15, 2018",78.94
"Jul 14, 2018",76.72
"Jul 13, 2018",76.94
"Jul 12, 2018",76.81
"Jul 11, 2018",78.70
"Jul 10, 2018",76.08
"Jul 09, 2018",80.86
"Jul 08, 2018",82.40
"Jul 07, 2018",86.20
"Jul 06, 2018",83.38
"Jul 05, 2018",83.76
"Jul 04, 2018",85.49
"Jul 03, 2018",85.10
"Jul 02, 2018",85.26
"Jul 01, 2018",80.24
"Jun 30, 2018",81.37
"Jun 29, 2018",78.77
"Jun 28, 2018",74.93
"Jun 27, 2018",80.66
"Jun 26, 2018",76.87
"Jun 25, 2018",81.83
"Jun 24, 2018",80.78
"Jun 23, 2018",82.60
"Jun 22, 2018",85.08
"Jun 21, 2018",96.93
"Jun 20, 2018",97.99
"Jun 19, 2018",98.84
"Jun 18, 2018",98.82
"Jun 17, 2018",96.10
"Jun 16, 2018",97.58
"Jun 15, 2018",96.68
"Jun 14, 2018",101.15
"Jun 13, 2018",94.08
"Jun 12, 2018",100.75
"Jun 11, 2018",107.52
"Jun 10, 2018",107.04
"Jun 09, 2018",117.74
"Jun 08, 2018",120.08
"Jun 07, 2018",121.43
"Jun 06, 2018",121.18
"Jun 05, 2018",121.70
"Jun 04, 2018",119.90
"Jun 03, 2018",125.50
"Jun 02, 2018",123.31
"Jun 01, 2018",119.92
"May 31, 2018",118.07
"May 30, 2018",117.53
"May 29, 2018",119.57
"May 28, 2018",111.60
"May 27, 2018",117.99
"May 26, 2018",118.28
"May 25, 2018",119.44
"May 24, 2018",122.61
"May 23, 2018",119.31
"May 22, 2018",128.68
"May 21, 2018",134.51
"May 20, 2018",139.70
"May 19, 2018",135.32
"May 18, 2018",136.06
"May 17, 2018",132.77
"May 16, 2018",139.27
"May 15, 2018",139.88
"May 14, 2018",147.71
"May 13, 2018",144.59
"May 12, 2018",141.88
"May 11, 2018",137.12
"May 10, 2018",149.87
"May 09, 2018",157.05
"May 08, 2018",159.62
"May 07, 2018",164.88
"May 06, 2018",171.80
"May 05, 2018",177.76
"May 04, 2018",168.79
"May 03, 2018",161.46
"May 02, 2018",151.58
"May 01, 2018",148.49
"Apr 30, 2018",148.48
"Apr 29, 2018",153.63
"Apr 28, 2018",152.30
"Apr 27, 2018",145.90
"Apr 26, 2018",153.68
"Apr 25, 2018",144.76
"Apr 24, 2018",165.78
"Apr 23, 2018",152.25
"Apr 22, 2018",146.77
"Apr 21, 2018",148.93
"Apr 20, 2018",155.54
"Apr 19, 2018",146.30
"Apr 18, 2018",140.00
"Apr 17, 2018",132.93
"Apr 16, 2018",128.34
"Apr 15, 2018",132.04
"Apr 14, 2018",126.29
"Apr 13, 2018",125.35
"Apr 12, 2018",129.34
"Apr 11, 2018",118.29
"Apr 10, 2018",114.26
"Apr 09, 2018",114.99
"Apr 08, 2018",117.67
"Apr 07, 2018",116.26
"Apr 06, 2018",113.15
"Apr 05, 2018",119.13
"Apr 04, 2018",118.41
"Apr 03, 2018",134.47
"Apr 02, 2018",119.31
"Apr 01, 2018",115.22
"Mar 31, 2018",116.61
"Mar 30, 2018",118.60
"Mar 29, 2018",114.68
"Mar 28, 2018",131.75
"Mar 27, 2018",135.78
"Mar 26, 2018",149.22
"Mar 25, 2018",160.08
"Mar 24, 2018",159.63
"Mar 23, 2018",167.83
"Mar 22, 2018",163.67
"Mar 21, 2018",169.05
"Mar 20, 2018",168.82
"Mar 19, 2018",161.14
"Mar 18, 2018",154.07
"Mar 17, 2018",152.97
"Mar 16, 2018",165.45
"Mar 15, 2018",164.48
"Mar 14, 2018",161.10
"Mar 13, 2018",175.78
"Mar 12, 2018",178.23
"Mar 11, 2018",188.95
"Mar 10, 2018",177.73
"Mar 09, 2018",187.17
"Mar 08, 2018",176.51
"Mar 07, 2018",185.84
"Mar 06, 2018",196.60
"Mar 05, 2018",211.18
"Mar 04, 2018",213.80
"Mar 03, 2018",210.64
"Mar 02, 2018",212.56
"Mar 01, 2018",209.75
"Feb 28, 2018",202.90
"Feb 27, 2018",216.60
"Feb 26, 2018",220.96
"Feb 25, 2018",220.48
"Feb 24, 2018",209.42
"Feb 23, 2018",209.31
"Feb 22, 2018",195.31
"Feb 21, 2018",213.35
"Feb 20, 2018",232.85
"Feb 19, 2018",223.06
"Feb 18, 2018",215.74
"Feb 17, 2018",229.46
"Feb 16, 2018",230.12
"Feb 15, 2018",225.43
"Feb 14, 2018",213.36
"Feb 13, 2018",159.55
"Feb 12, 2018",161.57
"Feb 11, 2018",148.99
"Feb 10, 2018",155.59
"Feb 09, 2018",163.95
"Feb 08, 2018",149.47
"Feb 07, 2018",138.20
"Feb 06, 2018",142.99
"Feb 05, 2018",125.33
"Feb 04, 2018",148.02
"Feb 03, 2018",160.25
"Feb 02, 2018",131.38
"Feb 01, 2018",142.30
"Jan 31, 2018",163.35
"Jan 30, 2018",165.28
"Jan 29, 2018",181.66
"Jan 28, 2018",193.87
"Jan 27, 2018",180.89
"Jan 26, 2018",176.73
"Jan 25, 2018",180.27
"Jan 24, 2018",179.99
"Jan 23, 2018",177.81
"Jan 22, 2018",180.01
"Jan 21, 2018",190.42
"Jan 20, 2018",211.02
"Jan 19, 2018",192.96
"Jan 18, 2018",192.84
"Jan 17, 2018",186.52
"Jan 16, 2018",188.33
"Jan 15, 2018",232.77
"Jan 14, 2018",238.68
"Jan 13, 2018",259.19
"Jan 12, 2018",236.86
"Jan 11, 2018",229.37
"Jan 10, 2018",250.52
"Jan 09, 2018",247.04
"Jan 08, 2018",255.76
"Jan 07, 2018",288.45
"Jan 06, 2018",296.45
"Jan 05, 2018",249.27
"Jan 04, 2018",241.37
"Jan 03, 2018",245.37
"Jan 02, 2018",255.68
"Jan 01, 2018",229.03
"Dec 31, 2017",232.10
"Dec 30, 2017",218.96
"Dec 29, 2017",245.50
"Dec 28, 2017",249.93
"Dec 27, 2017",272.17
"Dec 26, 2017",286.50
"Dec 25, 2017",273.39
"Dec 24, 2017",275.98
"Dec 23, 2017",288.27
"Dec 22, 2017",264.93
"Dec 21, 2017",317.46
"Dec 20, 2017",314.62
"Dec 19, 2017",350.25
"Dec 18, 2017",358.34
"Dec 17, 2017",318.72
"Dec 16, 2017",298.97
"Dec 15, 2017",299.78
"Dec 14, 2017",279.33
"Dec 13, 2017",302.60
"Dec 12, 2017",316.16
"Dec 11, 2017",214.20
"Dec 10, 2017",148.66
"Dec 09, 2017",155.24
"Dec 08, 2017",124.85
"Dec 07, 2017",98.29
"Dec 06, 2017",100.35
"Dec 05, 2017",102.40
"Dec 04, 2017",104.24
"Dec 03, 2017",101.26
"Dec 02, 2017",100.28
"Dec 01, 2017",99.00
"Nov 30, 2017",88.33
"Nov 29, 2017",85.57
"Nov 28, 2017",96.03
"Nov 27, 2017",91.60
"Nov 26, 2017",85.93
"Nov 25, 2017",88.82
"Nov 24, 2017",77.97
"Nov 23, 2017",73.22
"Nov 22, 2017",71.89
"Nov 21, 2017",70.03
"Nov 20, 2017",72.25
"Nov 19, 2017",71.59
"Nov 18, 2017",69.64
"Nov 17, 2017",67.57
"Nov 16, 2017",71.06
"Nov 15, 2017",63.82
"Nov 14, 2017",62.68
"Nov 13, 2017",61.40
"Nov 12, 2017",59.01
"Nov 11, 2017",62.30
"Nov 10, 2017",59.26
"Nov 09, 2017",64.27
"Nov 08, 2017",62.57
"Nov 07, 2017",61.30
"Nov 06, 2017",55.17
"Nov 05, 2017",54.75
"Nov 04, 2017",55.04
"Nov 03, 2017",56.18
"Nov 02, 2017",54.74
"Nov 01, 2017",53.18
"Oct 31, 2017",55.75
"Oct 30, 2017",56.39
"Oct 29, 2017",57.11
"Oct 28, 2017",54.69
"Oct 27, 2017",55.33
"Oct 26, 2017",55.74
"Oct 25, 2017",56.49
"Oct 24, 2017",55.96
"Oct 23, 2017",54.92
"Oct 22, 2017",56.81
"Oct 21, 2017",58.20
"Oct 20, 2017",60.33
"Oct 19, 2017",59.74
"Oct 18, 2017",60.73
"Oct 17, 2017",59.48
"Oct 16, 2017",64.62
"Oct 15, 2017",65.47
"Oct 14, 2017",63.95
"Oct 13, 2017",59.43
"Oct 12, 2017",60.11
"Oct 11, 2017",50.89
"Oct 10, 2017",50.72
"Oct 09, 2017",50.16
"Oct 08, 2017",53.14
"Oct 07, 2017",52.58
"Oct 06, 2017",52.12
"Oct 05, 2017",51.67
"Oct 04, 2017",51.40
"Oct 03, 2017",52.35
"Oct 02, 2017",53.38
"Oct 01, 2017",54.54
"Sep 30, 2017",55.14
"Sep 29, 2017",52.62
"Sep 28, 2017",54.09
"Sep 27, 2017",56.28
"Sep 26, 2017",51.55
"Sep 25, 2017",51.58
"Sep 24, 2017",47.62
"Sep 23, 2017",49.27
"Sep 22, 2017",48.09
"Sep 21, 2017",46.61
"Sep 20, 2017",51.73
"Sep 19, 2017",52.84
"Sep 18, 2017",55.53
"Sep 17, 2017",48.49
"Sep 16, 2017",48.26
"Sep 15, 2017",48.21
"Sep 14, 2017",41.58
"Sep 13, 2017",61.73
"Sep 12, 2017",64.23
"Sep 11, 2017",66.04
"Sep 10, 2017",61.61
"Sep 09, 2017",66.01
"Sep 08, 2017",67.79
"Sep 07, 2017",78.48
"Sep 06, 2017",80.11
"Sep 05, 2017",71.29
"Sep 04, 2017",65.21
"Sep 03, 2017",76.84
"Sep 02, 2017",79.02
"Sep 01, 2017",86.04
"Aug 31, 2017",71.06
"Aug 30, 2017",64.17
"Aug 29, 2017",63.17
"Aug 28, 2017",62.36
"Aug 27, 2017",61.16
"Aug 26, 2017",51.75
"Aug 25, 2017",51.18
"Aug 24, 2017",50.19
"Aug 23, 2017",53.25
"Aug 22, 2017",46.73
"Aug 21, 2017",47.94
"Aug 20, 2017",46.23
"Aug 19, 2017",45.48
"Aug 18, 2017",47.28
"Aug 17, 2017",43.91
"Aug 16, 2017",44.15
"Aug 15, 2017",43.31
"Aug 14, 2017",45.80
"Aug 13, 2017",45.81
"Aug 12, 2017",46.43
"Aug 11, 2017",47.10
"Aug 10, 2017",46.50
"Aug 09, 2017",48.01
"Aug 08, 2017",48.63
"Aug 07, 2017",45.80
"Aug 06, 2017",45.10
"Aug 05, 2017",46.86
"Aug 04, 2017",43.45
"Aug 03, 2017",42.86
"Aug 02, 2017",42.13
"Aug 01, 2017",43.04
"Jul 31, 2017",43.02
"Jul 30, 2017",40.42
"Jul 29, 2017",41.12
"Jul 28, 2017",40.61
"Jul 27, 2017",42.14
"Jul 26, 2017",42.23
"Jul 25, 2017",42.24
"Jul 24, 2017",44.41
"Jul 23, 2017",44.06
"Jul 22, 2017",46.56
"Jul 21, 2017",45.76
"Jul 20, 2017",45.02
"Jul 19, 2017",40.86
"Jul 18, 2017",44.30
"Jul 17, 2017",42.67
"Jul 16, 2017",40.91
"Jul 15, 2017",38.92
"Jul 14, 2017",42.80
"Jul 13, 2017",46.33
"Jul 12, 2017",48.75
"Jul 11, 2017",45.33
"Jul 10, 2017",46.58
"Jul 09, 2017",49.58
"Jul 08, 2017",52.14
"Jul 07, 2017",46.58
"Jul 06, 2017",51.13
"Jul 05, 2017",53.19
"Jul 04, 2017",55.33
"Jul 03, 2017",46.43
"Jul 02, 2017",41.57
"Jul 01, 2017",38.99
"Jun 30, 2017",40.35
"Jun 29, 2017",41.07
"Jun 28, 2017",42.85
"Jun 27, 2017",40.54
"Jun 26, 2017",41.13
"Jun 25, 2017",43.92
"Jun 24, 2017",44.49
"Jun 23, 2017",47.34
"Jun 22, 2017",47.71
"Jun 21, 2017",47.79
"Jun 20, 2017",47.22
"Jun 19, 2017",50.32
"Jun 18, 2017",46.04
"Jun 17, 2017",47.65
"Jun 16, 2017",35.70
"Jun 15, 2017",30.22
"Jun 14, 2017",30.22
"Jun 13, 2017",30.64
"Jun 12, 2017",29.50
"Jun 11, 2017",33.22
"Jun 10, 2017",30.44
"Jun 09, 2017",29.68
"Jun 08, 2017",30.21
"Jun 07, 2017",28.39
"Jun 06, 2017",30.55
"Jun 05, 2017",30.84
"Jun 04, 2017",27.94
"Jun 03, 2017",27.66
"Jun 02, 2017",28.94
"Jun 01, 2017",28.80
"May 31, 2017",25.30
"May 30, 2017",24.14
"May 29, 2017",25.21
"May 28, 2017",24.22
"May 27, 2017",23.74
"May 26, 2017",23.75
"May 25, 2017",29.90
"May 24, 2017",34.45
"May 23, 2017",32.11
"May 22, 2017",25.38
"May 21, 2017",26.30
"May 20, 2017",27.51
"May 19, 2017",27.70
"May 18, 2017",28.36
"May 17, 2017",25.40
"May 16, 2017",23.33
"May 15, 2017",25.37
"May 14, 2017",28.89
"May 13, 2017",28.91
"May 12, 2017",27.45
"May 11, 2017",30.72
"May 10, 2017",31.96
"May 09, 2017",33.58
"May 08, 2017",28.96
"May 07, 2017",30.29
"May 06, 2017",28.16
"May 05, 2017",26.27
